# r(Angstrom) g(r)
0.016469 0.000000
0.049408 0.000000
0.082346 0.000000
0.115285 0.000000
0.148223 0.000000
0.181162 0.000000
0.214101 0.000000
0.247039 0.000000
0.279978 0.000000
0.312916 0.000000
0.345855 0.000000
0.378793 0.000000
0.411732 0.000000
0.444670 0.000000
0.477609 0.000000
0.510548 0.000000
0.543486 0.000000
0.576425 0.000000
0.609363 0.000000
0.642302 0.000000
0.675240 0.000000
0.708179 0.000000
0.741117 0.000000
0.774056 0.000000
0.806995 0.000000
0.839933 0.000000
0.872872 0.000000
0.905810 0.000000
0.938749 0.000000
0.971687 0.000000
1.004626 0.000000
1.037564 0.000000
1.070503 0.000000
1.103442 0.000000
1.136380 0.000000
1.169319 0.000000
1.202257 0.000000
1.235196 0.000000
1.268134 0.000000
1.301073 0.000000
1.334011 0.000000
1.366950 0.000000
1.399889 0.000000
1.432827 0.000000
1.465766 0.000000
1.498704 0.000000
1.531643 0.000000
1.564581 0.000000
1.597520 0.000000
1.630458 0.000000
1.663397 0.000000
1.696336 0.000000
1.729274 0.000000
1.762213 0.000000
1.795151 0.000000
1.828090 0.000000
1.861028 0.000000
1.893967 0.000000
1.926905 0.000000
1.959844 0.000000
1.992782 0.000000
2.025721 0.000000
2.058660 0.000000
2.091598 0.000000
2.124537 0.000000
2.157475 0.000000
2.190414 0.001769
2.223352 0.003397
2.256291 0.006569
2.289229 0.009611
2.322168 0.048318
2.355107 0.118177
2.388045 0.255067
2.420984 0.527847
2.453922 0.940472
2.486861 1.440533
2.519799 2.094814
2.552738 2.830410
2.585676 3.516334
2.618615 4.004452
2.651554 4.234716
2.684492 4.295635
2.717431 3.745506
2.750369 3.256108
2.783308 2.609274
2.816246 1.907518
2.849185 1.476131
2.882123 1.129375
2.915062 0.816196
2.948001 0.704633
2.980939 0.603818
3.013878 0.649122
3.046816 0.681421
3.079755 0.692877
3.112693 0.769071
3.145632 0.810799
3.178570 0.853361
3.211509 0.894913
3.244448 0.889941
3.277386 0.957791
3.310325 0.958841
3.343263 0.996402
3.376202 0.986328
3.409140 0.996735
3.442079 0.919516
3.475017 0.986618
3.507956 0.902777
3.540895 0.882164
3.573833 0.878782
3.606772 0.845082
3.639710 0.809493
3.672649 0.772467
3.705587 0.728979
3.738526 0.760596
3.771464 0.733716
3.804403 0.715745
3.837341 0.673943
3.870280 0.692756
3.903219 0.690222
3.936157 0.706442
3.969096 0.656176
4.002034 0.691310
4.034973 0.688339
4.067911 0.683985
4.100850 0.673561
4.133788 0.659422
4.166727 0.648541
4.199666 0.663159
4.232604 0.608044
4.265543 0.618740
4.298481 0.620450
4.331420 0.603000
4.364358 0.652294
4.397297 0.643362
4.430235 0.649773
4.463174 0.700113
4.496113 0.753133
4.529051 0.804266
4.561990 0.812305
4.594928 0.938796
4.627867 0.981134
4.660805 1.106152
4.693744 1.143914
4.726682 1.212486
4.759621 1.327634
4.792560 1.401839
4.825498 1.446484
4.858437 1.540573
4.891375 1.590472
4.924314 1.638441
4.957252 1.642927
4.990191 1.714592
5.023129 1.727498
5.056068 1.706010
5.089007 1.685718
5.121945 1.700912
5.154884 1.666443
5.187822 1.683882
5.220761 1.556473
5.253699 1.528597
5.286638 1.439471
5.319576 1.335319
5.352515 1.247488
5.385454 1.211216
5.418392 1.130869
5.451331 0.989631
5.484269 0.941294
5.517208 0.895191
5.550146 0.839184
5.583085 0.804888
5.616023 0.833112
5.648962 0.799326
5.681900 0.802964
5.714839 0.777167
5.747778 0.771457
5.780716 0.761726
5.813655 0.750871
5.846593 0.750028
5.879532 0.757856
5.912470 0.754833
5.945409 0.743272
5.978347 0.768147
6.011286 0.747142
6.044225 0.734384
6.077163 0.716612
6.110102 0.703937
6.143040 0.684061
6.175979 0.695885
6.208917 0.656218
6.241856 0.660367
6.274794 0.674343
6.307733 0.660452
6.340672 0.674504
6.373610 0.677350
6.406549 0.699687
6.439487 0.721292
6.472426 0.734234
6.505364 0.759675
6.538303 0.755043
6.571241 0.770972
