# r(Angstrom) g(r)
0.016440 0.000000
0.049319 0.000000
0.082198 0.000000
0.115077 0.000000
0.147956 0.000000
0.180835 0.000000
0.213714 0.000000
0.246593 0.000000
0.279472 0.000000
0.312351 0.000000
0.345230 0.000000
0.378109 0.000000
0.410988 0.000000
0.443867 0.000000
0.476746 0.000000
0.509625 0.000000
0.542504 0.000000
0.575383 0.000000
0.608262 0.000000
0.641141 0.000000
0.674020 0.000000
0.706899 0.000000
0.739778 0.000000
0.772657 0.000000
0.805536 0.000000
0.838415 0.000000
0.871295 0.000000
0.904174 0.000000
0.937053 0.000000
0.969932 0.000000
1.002811 0.000000
1.035690 0.000000
1.068569 0.000000
1.101448 0.000000
1.134327 0.000000
1.167206 0.000000
1.200085 0.000000
1.232964 0.000000
1.265843 0.000000
1.298722 0.000000
1.331601 0.000000
1.364480 0.000000
1.397359 0.000000
1.430238 0.000000
1.463117 0.000588
1.495996 0.016235
1.528875 0.426982
1.561754 4.280666
1.594633 15.122320
1.627512 22.668215
1.660391 16.529434
1.693270 6.682749
1.726150 1.533628
1.759029 0.239066
1.791908 0.022327
1.824787 0.000877
1.857666 0.000000
1.890545 0.000000
1.923424 0.000000
1.956303 0.000000
1.989182 0.000000
2.022061 0.000000
2.054940 0.000000
2.087819 0.000000
2.120698 0.000000
2.153577 0.000000
2.186456 0.000000
2.219335 0.000000
2.252214 0.000000
2.285093 0.000000
2.317972 0.000000
2.350851 0.000000
2.383730 0.000000
2.416609 0.000000
2.449488 0.000000
2.482367 0.000000
2.515246 0.000000
2.548126 0.000000
2.581005 0.000000
2.613884 0.000000
2.646763 0.000000
2.679642 0.000000
2.712521 0.000000
2.745400 0.000000
2.778279 0.000000
2.811158 0.000000
2.844037 0.000000
2.876916 0.000000
2.909795 0.000000
2.942674 0.000381
2.975553 0.002517
3.008432 0.003107
3.041311 0.008348
3.074190 0.024320
3.107069 0.045018
3.139948 0.086640
3.172827 0.154979
3.205706 0.264993
3.238585 0.459190
3.271464 0.645834
3.304343 0.909697
3.337222 1.224696
3.370101 1.541749
3.402981 1.787734
3.435860 1.991839
3.468739 2.017845
3.501618 2.003211
3.534497 1.880589
3.567376 1.629781
3.600255 1.426896
3.633134 1.177786
3.666013 0.975288
3.698892 0.836776
3.731771 0.750860
3.764650 0.795210
3.797529 0.921481
3.830408 1.075894
3.863287 1.302565
3.896166 1.546573
3.929045 1.775037
3.961924 1.964254
3.994803 2.107145
4.027682 2.192139
4.060561 2.298268
4.093440 2.470777
4.126319 2.583216
4.159198 2.681227
4.192077 2.670791
4.224956 2.477169
4.257836 2.150874
4.290715 1.844841
4.323594 1.473083
4.356473 1.229897
4.389352 1.087265
4.422231 0.987925
4.455110 0.920316
4.487989 0.887321
4.520868 0.839322
4.553747 0.826442
4.586626 0.783100
4.619505 0.735069
4.652384 0.679829
4.685263 0.623355
4.718142 0.567021
4.751021 0.533601
4.783900 0.502330
4.816779 0.469071
4.849658 0.449004
4.882537 0.481950
4.915416 0.514605
4.948295 0.569626
4.981174 0.629244
5.014053 0.707973
5.046932 0.765495
5.079811 0.790969
5.112691 0.809883
5.145570 0.803851
5.178449 0.758144
5.211328 0.687250
5.244207 0.634951
5.277086 0.572423
5.309965 0.495438
5.342844 0.436580
5.375723 0.404467
5.408602 0.409704
5.441481 0.408379
5.474360 0.445606
5.507239 0.489867
5.540118 0.585723
5.572997 0.678026
5.605876 0.808054
5.638755 0.952688
5.671634 1.069264
5.704513 1.221853
5.737392 1.349548
5.770271 1.461819
5.803150 1.550486
5.836029 1.579069
5.868908 1.580598
5.901787 1.540820
5.934666 1.480470
5.967546 1.383176
6.000425 1.281665
6.033304 1.184360
6.066183 1.068216
6.099062 0.942933
6.131941 0.847298
6.164820 0.801023
6.197699 0.770855
6.230578 0.776508
6.263457 0.827907
6.296336 0.914140
6.329215 1.014510
6.362094 1.119942
6.394973 1.240628
6.427852 1.342555
6.460731 1.390640
6.493610 1.432496
6.526489 1.418648
6.559368 1.412636
